F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
-9.023,0,14.956,7.164,1488.84,5.1267,3.8399,-5472.02,1,9845.64,12.495,-86024.43,0.73,-3503.415,7.512,-3.01,16336.16,-9700.42,-5.6334,,True
-23.05,0,12.3023,6.316,1607.57,4.7794,3.8753,-5440.82,0,10014.04,0.7908,-86086.974,0.73,-3946.95,2.6826,-0.9402,19055.98,-10623.82,-7.383,,True
-8.263,0,12.4132,4.7678,1282.45,5.1344,5.179,-6028.62,1,8407.24,12.186,-86147.97,1.73,-3660.84,3.2661,-0.6486,16344.86,-10003.02,-5.067,-11.08,False
-9.975,0,14.552,7.368,1536.6,4.5581,3.6063,-5156.42,0,11720.24,1.7604,-86050.95,0.73,-3656.1,1.8492,-0.47284,17272.98,-11345.62,-9.441,,True
-5.733,1,12.34386,4.3292,3504.35,5.401,4.547,-4724.42,0,9550.82,6.939,-86161.2,1.73,-3626.01,4.326,-1.198,16026.06,-9377.82,-5.1264,-9.87,False
-10.515,0,12.3744,5.0546,1506.3,6.523,4.2509,-4609.62,1,9601.26,4.773,-86180.85,0.73,-3491.757,8.766,-1.5672,16550.18,-9394.972,-4.9695,,True
-19.6,0,12.174658,4.891,1816.65,5.1503,3.6427,-7022.02,1,9887.64,1.3041,-85892.34,0.73,-3802.83,4.152,-2.1904,18217.98,-10022.22,-4.7133,-11.64,True
-21.53,1,13.5522,4.6092,761.65,5.604,3.5604,-6237.22,1,9404.04,5.256,-86182.32,1.73,-3488.349,2.925,-1.5106,16529.98,-10037.62,-4.4349,,False
-10.905,0,15.75,7.626,1597.07,5.2609,3.8649,-9765.22,0,9891.04,0.39489,-86080.053,0.73,-3674.79,3.3423,-5.156,24049.98,-10684.62,-4.32627,,True
-11.065,1,12.175406,10.462,1665.36,6.906,4.2091,-5312.82,0,8324.04,5.295,-86108.652,0.73,-3641.64,4.752,-0.5486,15882.18,-9641.42,-7.0284,,False
-5.218,1,12.160026,7.124,1748.85,5.2112,5.641,-5749.42,0,9539.36,1.8501,-86145.48,1.73,-3892.65,2.5893,-0.9372,17591.58,-9752.82,-5.3796,-10.49,False
-8.947,1,16.712,6.124,1236.15,4.9812,4.264,114.78,0,13620.24,4.824,-86269.92,0.73,-2785.35,3.4971,-0.51374,16049.76,-9605.82,-4.3953,-8.87,False
-13.615,1,14.0718,10.42,1573.889,4.4151,4.818,-4744.02,1,9724.7,3.705,-86076.987,1.73,-2683.05,7.668,-0.8192,16645.78,-9285.64,-7.494,-10.81,False
-8.505,1,13.7844,5.8816,1498.99,4.5324,4.57,-5601.02,0,9535.32,0.8235,-86302.71,1.73,-3928.05,2.7777,-4.466,19335.98,-9925.22,-5.2989,-10.65,False
-5.026,0,12.160536,4.5458,1428.85,4.9739,4.612,-5208.54,1,9459.58,5.808,-86081.19,0.73,-3657.96,5.655,-4.194,15817.18,-9647.22,-7.053,-11.02,False
-9.242,1,14.438,6.776,1704.55,5.67,4.1363,-4969.78,0,10710.04,0.7608,-86321.55,1.73,-3555.21,3.2019,-0.7862,19315.98,-9303.08,-9.642,,True
-4.1587,1,12.174964,7.704,1731.25,5.0446,5.333,-4910.46,0,9714.88,11.766,-86058,0.73,-3747.12,3.3882,-1.0968,16111.94,-9328.58,-6.2028,-11.51,False
-21.7,0,12.871,5.125,1535.48,5.762,4.4473,-5493.42,0,11544.44,13.335,-86021.04,1.73,-3543.45,4.671,-0.727,16294.98,-9903.42,-5.3475,-14.27,True
-9.004,0,12.160214,4.556,2202.95,5.0115,3.6038,-5004.78,1,9377.44,2.484,-86110.728,1.73,-3655.77,5.775,-1.2344,15857.98,-9402.38,-8.931,,False
-8.447,0,12.163074,4.8246,1928.25,5.425,6.445,-6163.02,0,10020.24,0.34884,-86098.388,1.73,-3700.98,1.9461,-1.8308,23345.98,-11485.82,-4.911,,True
-6.764,1,12.5122,4.594,2804.35,4.9865,4.3317,-7475.22,1,9763.6,0.8583,-86230.83,1.73,-4050.75,1.9227,-5.686,14496.38,-12303.82,-4.6239,,True
-6.103,1,13.366,4.9354,2336.15,5.0053,3.47844,-5945.82,0,10386.64,2.3592,-86114.904,0.73,-4096.35,2.1801,-1.058,15518.98,-11695.82,-5.8101,-10.51,False
-7.823,1,12.29466,4.30826,788.95,5.0728,4.1161,-5603.62,1,9710.84,3.489,-86181.48,0.73,-3673.44,3.7407,-2.1068,16729.38,-10138.22,-6.1269,,False
-11.762,0,12.4688,5.5176,1488.23,4.9097,4.517,-5087.32,1,10021.44,7.038,-86197.26,1.73,-3513.939,4.896,-0.689,16395.78,-9629.82,-8.913,,True
-19.81,0,12.21538,5.198,1374.65,4.987,3.6787,-6296.82,0,9627.524,0.6282,-86543.37,0.73,-3701.49,1.9428,-6.232,13573.98,-12733.82,-5.1639,-9.06,False
-7.933,0,12.9838,7.656,1727.45,5.826,5.294,-4864.78,1,9903.64,5.916,-86139.9,1.73,-3572.01,2.8893,-4.272,16161.482,-9669.62,-6.3978,-14.44,True
-5.941,0,14.1158,8.042,1578.37,4.7653,4.0075,-4877.48,1,9586.86,4.092,-86032.32,0.73,-3392.55,1.5294,-3.168,16082.52,-9098.22,-8.028,,False
-10.412,1,12.16837,9.406,1545.28,4.7263,3.6144,-5346.02,1,11318.84,1.3614,-86063.88,0.73,-3591.45,5.076,-0.5982,17787.78,-9839.62,-6.351,,True
-13.684,1,15.852,5.6524,1693.05,4.9843,4.3426,-5009.12,0,9677.38,0.5871,-86106.711,0.73,-3625.77,2.6592,-1.5186,18116.18,-9566.84,-6.2412,-13.31,True
-21.15,1,16.332,4.3428,3515.35,4.7636,4.729,-6698.82,0,9515.2,0.33414,-86170.23,1.73,-4209.75,8.577,-1.1156,32339.98,-9488.94,-4.6596,,False
-6.459,0,13.7764,4.765,2881.35,4.6914,4.3998,-4974.38,1,9785.5,4.071,-86198.85,0.73,-4192.05,3.381,-3.086,16361.2,-9198.62,-6.9213,,True
-25.14,1,12.2219,5.3042,1868.75,7.19,3.9888,-4967.16,0,9621.994,8.337,-86106.963,0.73,-3550.17,2.421,-4.868,16358.4,-9004.62,-7.971,,True
-3.9168,1,12.961,5.7816,1869.85,5.1204,3.9952,-4820.22,1,12544.24,0.6873,-85941.09,1.73,-3586.32,1.7568,-0.6256,15173.18,-9835.02,-6.7335,,True
-6.363,0,12.21746,7.622,1506.49,5.0815,3.8296,-5538.22,1,9810.08,1.4115,-86159.1,1.73,-3547.05,2.9244,-2.688,15854.18,-10786.22,-5.868,-12.15,True
-5.924,0,13.2726,4.451,1086.45,5.518,3.7316,-5261.42,1,9642.344,0.4986,-86237.64,1.73,-3655.02,1.6962,-3.412,22461.98,-13179.82,-11.382,,False
-22.83,1,13.8154,9.226,1672.48,4.33044,3.8748,-4996.9,0,10134.84,1.2474,-85863.93,1.73,-4743.45,5.01,-1.7674,15342.18,-9455.28,-14.286,,True
-5.14,0,12.7702,4.3604,3043.35,5.556,3.7708,-5527.02,0,10052.04,1.4703,-86084.799,1.73,-3784.65,2.2194,-1.747,17785.98,-11361.42,-7.506,-9.11,False
-7.718,1,12.7178,4.29794,957.95,7.392,3.9308,-5033.22,1,9919.04,1.662,-86102.385,0.73,-3495.9,2.1084,-0.7408,17498.98,-9721.62,-13.167,,True
-21.97,1,12.849,5.3764,1766.05,5.597,4.2838,-4918.58,1,9733.92,6.942,-86120.505,0.73,-3542.85,1.4442,-2.71,16258.96,-9367.6,-7.323,,False
-18.29,0,12.28102,5.0816,1277.35,5.2216,3.467006,-5637.22,0,10774.84,1.0794,-85761.57,1.73,-3484.512,2.634,-0.87,16459.38,-10965.62,-5.1837,,False
-9.225,1,12.3818,8.356,1581.468,4.7992,4.499,-4743.22,1,8716.04,0.6288,-86120.82,0.73,-3396.72,1.26666,-0.6998,18929.98,-3761.82,-6.9588,,False
-5.41,1,19.438,5.4862,1695.45,4.5557,4.4045,-4617.82,0,9420.64,4.35,-86116.302,0.73,-3604.74,4.479,-2.1694,16127.66,-9240.16,-5.5395,,False
-19.09,1,12.7998,6.374,1754.75,5.489,4.3873,-6078.62,0,9962.84,2.3811,-85805.1,1.73,-3751.8,1.6494,-1.8804,17137.98,-11923.82,-5.0532,-11.6,True
-4.1494,0,13.6926,5.8662,1779.85,6.592,4.624,-5982.62,1,10011.04,0.5229,-86385.12,1.73,-3608.64,3.4683,-0.6412,15913.78,-9840.42,-4.6725,,False
-24.57,1,12.4934,8.3,1554.7,4.4138,3.7057,-5119.98,1,9701.56,0.915,-86043.66,0.73,-4040.85,3.4794,-5.294,18819.98,-10033.62,-15.006,-12.09,True
-15.17,1,12.3828,5.2206,1479.82,4.6227,3.7424,-5356.42,1,10628.64,0.35313,-86077.518,1.73,-3901.35,1.878,-0.6464,28999.98,-12003.82,-7.896,,True
-23.52,0,12.174908,5.079,1209.85,5.406,3.5762,-6388.42,1,9581.92,1.5363,-86147.94,1.73,-3517.644,9.669,-5.996,17474.98,-9541.96,-4.4895,-9.93,False
-16.48,0,12.27408,4.6394,1390.25,7.222,4.0366,-4500.22,0,10206.44,2.3103,-86001.42,0.73,-3463.26,5.22,-1.6798,16659.38,-9559.06,-5.1762,-12.35,True
-37.64,1,12.7094,4.4302,974.55,5.1748,3.6811,-5578.22,0,9837.26,2.0094,-86078.679,1.73,-3488.946,2.3838,-3.716,16216.74,-11044.42,-4.908,-12.88,True
-13.23,0,12.171302,7.068,1534.13,4.7215,4.61,-4603.02,0,9448.96,2.286,-86086.323,1.73,-3361.2,1.30635,-1.607,15898.78,-10878.02,-5.088,-9.77,False
-11.949,0,12.20096,11.412,1640.69,4.8148,3.7217,-5540.62,0,9861.84,1.0188,-86215.74,0.73,-3940.65,7.422,-3.206,15433.18,-9635.42,-5.2404,-10.04,False
-14.7,0,12.18502,6.858,1560.15,5.2127,4.792,-4894.2,0,9837.4,3.387,-86178.87,1.73,-3444.21,1.27461,-2.2872,16075.32,-14427.82,-6.24,,False
-9.9,0,12.31414,6.244,1760.65,4.34289,3.50396,-5508.42,1,9537.46,0.35121,-86033.58,0.73,-7516.05,2.853,-0.757,27169.98,-9768.62,-5.7594,-9.97,True
-5.073,1,12.361,4.3962,2523.35,7.243,4.3951,-5252.3,1,9541.54,0.7155,-86093.313,1.73,-3620.52,3.3312,-4.476,22283.98,-9709.82,-10.302,,False
-5.104,0,12.160888,10.984,1552.39,7.056,4.3116,-4781.02,1,9754.18,0.933,-86114.166,1.73,-3442.68,3.2046,-1.1814,15333.18,-9424.68,-7.764,,False
-20.2,0,15.838,4.3492,-526.65,4.6437,5.008,-4914.32,1,10113.44,4.233,-86130.294,0.73,-2603.55,1.659,-1.5852,16062.32,-10808.22,-11.841,,False
-5.129,1,12.8734,5.101,1783.85,6.005,3.8087,-5069.514,0,9878.64,2.9811,-86099.919,0.73,-3565.95,2.46,-1.1454,16537.18,-9724.22,-4.33575,-11.34,False
-21.75,1,12.160066,4.8056,1238.95,4.8276,4.561,-5156.28,0,9960.24,0.6024,-85648.17,1.73,-3508.8774,2.5545,-1.5658,21081.98,-10475.62,-9.249,-12.28,True
-15.26,1,15.986,4.30098,930.15,5.605,3.50777,-4613.42,0,11570.84,4.785,-86042.34,1.73,-3423.33,2.1519,-0.5558,16078.28,-10176.62,-5.2464,-12.73,True
-8.612,1,12.3652,4.5552,2690.35,4.4854,4.0138,-6608.02,0,9838.64,0.6561,-86326.71,0.73,-5009.25,2.3541,-0.46922,20015.98,-9875.42,-4.5471,,True
-11.92,1,12.6442,7.096,1733.35,4.4017,3.9412,-4743.42,0,9991.04,1.2111,-86140.14,1.73,-3850.95,8.004,-1.8292,14548.78,-9398.137,-6.7791,,True
-4.2535,1,13.1712,12.76,1551.99,8.489,4.2003,-5345.22,1,9568.2,2.4297,-86126.097,1.73,-3515.043,7.599,-1.8914,16007.02,-9653.82,-5.9715,,False
-9.792,0,12.22518,6.492,1802.35,4.5795,3.461373,-4889,0,9788.92,1.5192,-86051.49,0.73,-3851.55,9.213,-4.666,17612.18,-9333.46,-7.971,,True
-22.23,0,14.0232,4.9906,2118.15,4.7994,3.49186,-5289.82,1,9545.1,2.061,-86000.25,0.73,-4039.65,9.642,-2.846,15659.78,-9472.96,-6.0954,-11.15,False
-6.212,0,12.196,5.049,2045.85,4.5095,3.5757,-5165.2,1,9945.64,0.8343,-93534.87,1.73,-4346.55,2.0724,-2.438,15939.18,-10627.62,-7.44,-10.33,True
-8.289,1,12.6006,5.5296,1827.25,4.5575,4.193,-4945.66,0,9511.4,1.8294,-86067.12,1.73,-3941.55,1.8216,-1.5078,15727.38,-9285.48,-6.93,-11.31,False
-10.772,1,12.17939,9.494,1548.96,5.357,4.795,-4561.42,0,9514.4,7.071,-86057.31,1.73,-3482.844,5.448,-2.0118,16244.1,-9517.8,-4.31811,-12.23,False
-5.938,1,12.21052,6.238,1621.8,4.9434,3.8638,-5325.62,0,10219.44,0.46437,-86077.791,1.73,-3757.38,4.425,-1.3398,22779.98,-9951.02,-7.614,-11.03,True
-12.145,0,12.169556,4.9994,2055.15,5.923,3.9811,-4745.82,0,10019.64,3.834,-86190.78,1.73,-3540.24,13.884,-2.18,16734.98,-9365.64,-6.3879,,True
-9.626,0,13.2462,4.414,713.45,5.355,4.1986,-4477.02,1,9948.84,4.869,-86040.84,0.73,-3373.26,2.5485,-1.7494,16644.78,-9721.62,-4.9098,-12.57,True
-43.27,0,12.913,4.7464,2337.55,5.662,4.625,-5072.768,0,9848.84,6.108,-86481.57,1.73,-3645.66,1.40886,-2.45,16096.84,-11757.82,-11.058,-10.3,False
-15.12,1,14.842,6.962,1505.06,4.4128,3.9996,-5370.22,1,10049.04,1.347,-86254.38,0.73,-3336.27,5.106,-1.6776,16243.94,-9889.82,-5.3169,,True
-7.427,0,12.7714,7.82,1476.45,6.379,5.496,-5296.82,0,9624.71,1.4004,-86074.218,0.73,-3479.43,3.3195,-1.1868,17510.78,-9946.22,-5.1969,-12.82,True
-27.98,1,12.5992,4.27082,4241.35,4.6549,5.33,-4867.58,1,9506.34,0.33813,-86146.71,1.73,-3651.21,3.168,-1.4768,16435.18,-8879.02,-9.279,-11.46,False
-28.54,1,13.118,5.3502,2207.15,4.4105,5.736,-4975.22,0,9768.44,3.576,-86042.82,0.73,-5111.25,7.542,-5.118,16507.18,-9326.74,-9.258,,True
-15.45,0,12.167002,11.208,1602.79,5.2514,4.627,-5277.82,0,9599.42,0.7473,-86128.899,1.73,-3690.57,2.916,-0.8684,18867.98,-9827.62,-6.5181,-11.8,False
-7.477,1,13.4494,5.6808,1919.05,4.4909,4.942,-4301.62,0,10083.04,2.2575,-86079.861,1.73,-4110.75,1.8024,-0.51408,17386.58,-7552.82,-5.0466,-11.43,False
-33.86,1,14.174,4.8314,2192.65,5.2628,3.54501,-5379.82,0,9751.62,1.8012,-86051.43,1.73,-3789.66,2.6295,-0.6996,17082.18,-9758.22,-5.9031,,False
-7.722,1,14.63,5.023,1407.45,6.452,3.9658,-4470.82,1,11378.64,3.0381,-86076.447,0.73,-3449.82,1.7082,-0.49992,15530.18,-11076.82,-4.9926,-12.92,True
-11.27,0,13.6272,9.02,1566.45,5.624,3.6318,-5518.22,1,9976.44,0.9795,-86073.981,0.73,-3526.092,2.7345,-2.404,15599.58,-10660.22,-4.995,-10.72,False
-5.668,0,12.1877,5.7826,1671.51,5.39,6.54,-4998.24,0,9960.04,3.0723,-86082.213,0.73,-3557.37,1.9095,-1.7962,16139.3,-10580.22,-4.6554,-10.49,False
-5.557,0,17.852,7.836,1657.18,5.1358,3.8027,-4726.22,0,9573.2,1.3404,-86030.46,1.73,-3655.77,2.3226,-2.488,16388.18,-9375.18,-4.5735,,False
-16.48,0,13.3624,7.186,1604.67,4.5628,3.921,-4942.36,0,9620.582,6.516,-86130.129,0.73,-3380.64,2.1579,-2.075,16301.34,-8975.62,-10.737,-12.94,True
-5.634,1,13.5432,4.9704,2104.95,4.7333,3.9333,-5196.82,1,10283.04,2.8575,-86157.09,0.73,-4050.45,4.839,-1.6164,16826.18,-9755.62,-9.243,-13.99,True
-23.42,0,12.4788,9.666,1566.9,4.7045,3.9436,-5269.62,1,9623.186,0.7407,-86048.88,1.73,-3777.51,2.3559,-2.82,14447.38,-10924.82,-7.86,-10.95,False
-12.076,0,12.3992,4.96,1406.65,5.506,3.50971,-4786.02,0,9971.84,1.5021,-86233.14,1.73,-3394.53,5.475,-2.2564,17552.18,-9495,-6.4236,-12.85,True
-25,0,12.24682,8.21,1557.38,4.6172,4.555,-5292.82,1,11090.44,0.34377,-85896.3,0.73,-3753.51,2.3853,-0.8338,27335.98,-11093.82,-7.89,-10.55,True
-11.158,1,12.19362,4.8514,2547.85,7.185,4.0099,-5058.2076,0,10556.44,2.8089,-86081.388,0.73,-3601.05,4.806,-0.737,16199.56,-9430.08,-5.43,-11.91,True
-6.713,0,12.9456,6.13,1832.05,8.691,3.52362,-5028.44,1,10115.64,5.427,-86085.081,0.73,-3549.21,12.858,-0.7504,16557.18,-9358.36,-12.663,,True
-16.52,1,13.2654,6.24,1738.85,6.635,3.6598,-4744.02,1,9562.72,0.6483,-86091.975,1.73,-3552.87,3.4539,-1.3692,20149.98,-9087.82,-5.6028,,False
-6.137,1,12.19972,4.4206,2999.35,5.697,4.994,-4400.02,0,9735.22,2.3805,-86214.93,0.73,-3618.9,1.9518,-3.258,16618.78,-9466.26,-4.266,,True
-8.598,0,12.2653,5.4084,1631.01,5.896,3.6842,-5401.22,0,9860.24,0.6459,-85848.75,0.73,-3598.08,1.839,-3.748,20029.98,-12165.82,-6.7917,,True
-22.81,1,12.8832,7.336,1694.95,4.5778,3.6315,-2791.22,0,9197.44,0.5283,-86360.37,0.73,-3807.9,8.157,-0.6172,15210.58,-9325.42,-4.32957,-9.57,False
-55.68,0,12.160902,4.4346,1057.25,4.62,3.6835,-4587.62,1,10169.44,1.8765,-86077.131,1.73,-3046.65,1.4382,-0.7294,16552.78,-9427.28,-5.9778,,False
-19.51,1,15.24,4.8066,938.45,6.493,5.366,-7121.22,0,9760.16,7.719,-86163.81,1.73,-3532.056,2.2383,-1.551,16115.18,-12199.82,-4.7391,,True
-25.52,1,12.20612,5.2496,1544.64,4.5247,5.199,-6103.02,1,9303.24,4.839,-86232.69,1.73,-3759.63,5.424,-0.43502,16531.18,-9559.96,-4.29294,,False
-11.008,0,12.23216,4.608,2441.25,4.8704,4.478,-4699.42,1,9795.12,1.0773,-85515.27,1.73,-3596.67,3.5298,-4.57,18635.98,-9175.62,-6.1686,-11.76,True
-9.507,0,13.9974,4.8382,1650.58,6.883,3.4901,-4374.62,0,9605.74,4.671,-86029.08,1.73,-3496.842,4.287,-8.45,16471.58,-9174.82,-5.175,,True
-61.17,0,12.27466,4.22598,4839.35,4.9018,4.1077,-4967.08,1,10819.84,6.003,-86182.41,0.73,-3579.27,5.109,-1.229,15986.66,-9679.82,-7.506,-10.05,False
-4.7675,0,13.9606,12.946,1602.39,5.334,4.703,-4951.2,1,9548.52,1.9482,-86519.67,0.73,-3575.91,1.9584,-3.53,15673.58,-9326.34,-7.704,-11.15,False
-10.174,1,12.23308,5.6912,1407.75,5.561,4.705,-5329.42,0,10621.84,12.957,-86109.174,0.73,-3493.692,2.4096,-0.8948,16181.428,-11144.62,-6.2787,,False
-13.356,1,18.836,5.1326,1767.15,4.3758,4.699,-4992.32,0,9481.38,0.9942,-86089.179,1.73,-4216.35,1.31325,-2.516,15590.38,-8766.62,-9.39,,False
-60.1,0,12.28284,4.2803,1504.78,6.021,4.337,-5156.1,0,9610,6.819,-85893.33,0.73,-3597.18,2.0721,-1.854,16088.94,-11353.42,-13.659,,False
-8.411,0,12.4094,5.2206,1383.45,4.4814,4.984,-5172.52,1,11456.04,1.9803,-86054.58,0.73,-3729.99,2.1213,-0.6344,15927.58,-12093.82,-12.522,,False
-10.807,0,12.2313,7.042,1504.37,7.812,4.501,-4928.24,1,8969.64,1.4109,-86139.33,0.73,-3484.002,1.39017,-0.7744,17980.98,-8434.62,-7.881,-11.34,True
-14.84,1,12.8448,5.8882,1789.55,4.4542,5.261,-5194.82,1,9576.22,9.528,-86182.8,0.73,-4834.35,4.989,-0.5562,16146.66,-9625.02,-8.016,-10.08,False
-14.7,1,12.488,8.816,1622.88,5.926,3.6129,-4012.62,0,17212.24,0.8073,-86075.739,0.73,-3487.143,7.608,-0.42258,16886.78,-9440.18,-4.7403,,True
-9.938,0,12.19772,8.85,1537.66,5.341,3.53347,-4897.82,0,10052.04,6.462,-86054.67,0.73,-3360.93,5.331,-1.0092,15819.58,-9630.22,-8.235,-9.36,False
-14.44,1,12.4366,4.9602,1287.85,5.073,3.7988,-5400.42,1,10354.24,8.094,-86359.59,0.73,-3504.093,4.419,-1.106,16169.116,-10101.42,-5.9661,,True
-10.237,1,16.228,6.824,1715.35,4.8325,4.1785,-5017.16,0,11077.64,0.8994,-86018.67,0.73,-3705.99,4.926,-0.8508,18115.98,-9530.98,-7.0302,-11.68,True
-7.609,1,13.6882,4.2693,4669.35,5.759,4.546,-4842.22,1,9795.98,0.7065,-85945.23,0.73,-3522.042,2.3952,-4.62,13191.98,-9376.24,-8.553,,True
-4.0688,1,12.18152,6.158,1747.15,4.5281,4.0532,-7671.22,1,9970.04,1.6629,-86138.88,1.73,-4418.55,7.038,-2.406,17389.78,-9641.22,-4.3593,,True
-31.9,0,12.16006,7.114,1785.95,5.311,4.2008,-4922.08,0,9767.8,2.7063,-86124.642,1.73,-3679.8,3.2583,-2.602,17249.58,-8911.62,-8.229,-11.47,True
-19.63,1,12.160986,5.6132,1889.05,6.548,4.689,-4726.02,1,9784.1,4.188,-86123.556,1.73,-3545.43,3.3246,-4.778,16711.38,-9182.62,-6.0012,-11.86,True
-7.807,0,12.3357,4.5222,1875.75,4.5377,4.664,-5517.42,0,9682.86,1.4991,-86142.93,1.73,-3955.35,1.4589,-5.696,17389.98,-11899.82,-4.8507,-11.05,True
-4.1053,0,13.9596,5.7626,1357.05,4.4177,4.982,-5081.48,1,9517.02,0.4092,-86158.62,0.73,-2879.85,10.398,-2.1198,9413.98,-9548.14,-4.4691,-10.58,False
-31.8,1,12.166788,6.826,1749.35,4.35858,4.609,-5192.12,1,9830.18,4.209,-86082.357,1.73,-7033.05,5.478,-3.178,15994.74,-9849.62,-12.111,,True
-35.77,1,12.160005,5.2198,1882.15,4.9401,5.967,-4990.76,0,9556.18,1.7082,-86050.2,1.73,-3696.66,11.568,-1.4304,17097.98,-9357.54,-8.628,,True
-14.71,0,13.872,4.6418,2513.55,4.8681,4.1835,-5689.42,1,9795.24,1.6257,-86073.726,0.73,-3909.45,3.1857,-2.874,17372.38,-9612.82,-4.5624,-13.88,True
-6.272,0,13.3452,4.4016,3083.35,4.3706,4.802,-4907.78,0,10148.44,6.492,-86038.92,1.73,-3679.08,14.115,-1.6492,16005.08,-9397.8448,-10.122,-9.6,False
-6.665,1,13.8858,4.3576,3680.35,5.361,4.2053,-4694.02,1,9619.238,1.2603,-86159.55,0.73,-3599.58,7.152,-6.054,18223.98,-9133.22,-6.7638,-11.24,False
-7.252,0,12.499,6.974,1707.95,5.784,4.979,-6181.62,0,9768.86,5.148,-85655.67,0.73,-3713.28,7.905,-6.228,16562.18,-9697.02,-5.2317,,True
-29.03,1,15.686,4.654,1821.25,4.5762,3.5701,-4786.82,0,9609.32,3.489,-86040.72,0.73,-3331.95,1.5963,-0.8052,16502.78,-7673.22,-7.86,-10.54,True
-19.38,1,14.5,6.444,1654.77,4.3845,4.4183,-5053.546,0,10170.64,1.4196,-86056.14,1.73,-3932.85,3.2538,-1.5908,16381.38,-9861.82,-15.543,-13.35,True
-31.76,1,15.146,4.7966,1457.85,4.9068,3.6539,-4964.7,1,9607.28,1.6728,-86006.31,1.73,-3421.86,13.419,-4.784,16036.38,-9418.336,-9.186,-10.9,False
-19.64,0,12.7104,6.406,1515.96,4.517,3.5622,-4965.88,1,10907.64,2.6988,-86002.83,1.73,-2875.95,2.1246,-0.853,16097.92,-10209.62,-11.412,-12.06,True
-6.421,1,12.3376,4.581,2249.25,5.59,4.76,-4261.02,0,9815.54,6.186,-86250.15,1.73,-3513.039,4.0221,-2.856,16120.46,-9358.16,-5.0748,,True
-4.3329,1,12.162694,4.4034,1752.85,5.2384,4.427,-5019.8,0,9407.24,2.5524,-86101.66,1.73,-3576.12,1.6698,-1.6874,16476.78,-9690.22,-5.742,,False
